,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
88,Alexander Sørloth,FW,21,4.0,4,360,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,13.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.25,0.13,0.25
89,Lee Chung-yong,"FW,MF",29,7.0,1,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
90,Damien Delaney,DF,36,2.0,1,96,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Levi Lumeka,FW,18,1.0,0,26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
92,Freddie Ladapo,FW,24,1.0,0,17,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Sullay Kaikai,MF,21,1.0,0,14,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Pape Souaré,DF,27,1.0,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Keshi Anderson,"FW,MF",22,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Diego Cavalieri,GK,34,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,James Daly,"FW,MF",17,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Dion-Curtis Henry,GK,19,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Jarosław Jach,DF,23,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Nya Kirby,MF,17,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Jason Lokilo,MF,18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Jordon Mutch,MF,25,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Erdal Rakip,MF,21,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Squad Total,418,"3,420",38.0,44,26,70.0,36.0,8.0,10.0,53.5,45.9,33.3,79.2,727.0,1308.0,1297.0,1.16,0.68,1.84,0.95,1.63,1.41,0.88,2.28,1.21,,,,,,
105,Opponent Total,418,"3,420",38.0,53,40,93.0,51.0,2.0,2.0,72.0,3.0,48.2,46.7,36.2,82.8,744.0,1724.0,1701.0,1.39,1.05,2.45,1.34,2.39,1.27,0.95,2.22,1.23,,,,
106,Andros Townsend,"FW,MF",26,34.7,2.0,62.0,14.0,22.6,1.79,0.4,0.03,0.14,22.3,2.0,0.0,0.0,3.0,3.0,0.05,-1.0,-1.0,,,,,,,,,,,
107,Luka Milivojević,MF,26,34.2,10.0,34.0,9.0,26.5,0.99,0.26,0.09,0.33,25.1,9.0,7.0,8.0,8.2,1.8,0.05,1.8,1.2,,,,,,,,,,,
